Test prediction NMSE is:  1.64865237991 & 2.22121212417 , MAE is:  41.7070342305
target_datetime, predicted_value, real_value, training_MAE, predicting_MAE
2015/12/13 00:00,235.40256372550022,244.791,9.58970318783179,6.4429277363002795
2015/12/13 00:15,240.90046812038329,244.791,7.780378438267742,5.763826606049141
2015/12/13 00:30,246.80809762687988,244.791,7.070598211460527,6.7683872092702035
2015/12/13 00:45,241.37278226058933,244.791,7.470880919758136,4.27674893022364
2015/12/13 01:00,243.63430992269343,244.791,5.765359655499131,3.9040946640257475
2015/12/13 01:15,249.08786828934186,244.791,5.904870050579303,5.190961585453079
2015/12/13 01:30,247.55078330119417,244.791,5.400047832458491,3.6640818923356706
2015/12/13 01:45,244.60043139559804,244.791,5.573661349580643,3.6132096947134302
2015/12/13 02:00,242.07378117389391,244.791,5.0026576757690835,1.9779384642417839
2015/12/13 02:15,242.04047793139304,244.791,5.087428690054437,3.792398801251596
2015/12/13 02:30,242.48521908723109,244.791,4.8725353433883605,3.88368395501909
2015/12/13 02:45,249.05632313627467,244.791,5.15626382836028,3.560404978921383
2015/12/13 03:00,245.60968646022994,244.791,4.945592164866522,3.7894640808339517
2015/12/13 03:15,239.55943589464005,244.791,5.346827455567524,3.651587314964972
2015/12/13 03:30,241.01667348354306,244.791,5.547063668246941,3.3198082858598426
2015/12/13 03:45,247.1863505335009,244.791,4.962596936076218,2.8020826570859483
2015/12/13 04:00,244.75876483157546,244.791,5.498348124765781,3.886232894739398
2015/12/13 04:15,245.67136894331986,244.791,4.666850876769451,3.693596097676205
2015/12/13 04:30,239.59489962829835,244.791,5.023450133364419,3.1763902628332774
2015/12/13 04:45,247.80402703425347,244.791,5.190675600604059,2.4632657273766183
2015/12/13 05:00,242.25104884073284,244.791,4.85172800152029,2.247242633466395
2015/12/13 05:15,244.58420452955073,244.791,4.596765418065813,1.760130421529425
2015/12/13 05:30,238.34481126518784,244.791,6.327903597620683,3.772260677968583
2015/12/13 05:45,248.01407178641182,244.791,6.99426738549714,4.136967499910348
2015/12/13 06:00,247.12038387820743,244.791,12.059738496246158,15.351605060735338
2015/12/13 06:15,236.30072661212981,244.791,14.535443932734049,7.628438217616217
2015/12/13 06:30,251.08565266201671,244.791,17.600112742876714,9.03220870663447
2015/12/13 06:45,265.61431596260007,244.791,19.587816506468606,14.925412897139111
2015/12/13 07:00,492.05839480912329,244.791,51.06250742159798,142.29270630407746
2015/12/13 07:15,164.4706414033389,244.791,18.01006074366101,20.454073583798852
2015/12/13 07:30,193.35766139522883,244.791,17.534346434607997,11.499028640547085
2015/12/13 07:45,195.17917301786358,244.791,18.562449252542194,15.997141313159798
2015/12/13 08:00,181.49136335583418,244.791,14.22219410657987,15.346425804083385
2015/12/13 08:15,174.6755990752448,244.791,12.382805220426253,14.51161289658001
2015/12/13 08:30,195.47837232605187,244.791,11.357380213682537,10.285283377077617
2015/12/13 08:45,204.65570148403577,244.791,16.653490794437896,23.907261853724794
2015/12/13 09:00,181.56708966939161,244.791,13.572933089516352,11.168894047781606
2015/12/13 09:15,166.87967937660815,244.791,15.147688563026323,12.881166835134659
2015/12/13 09:30,182.18192534385679,244.791,13.348288437873961,12.126236596961437
2015/12/13 09:45,200.62011502384146,244.791,15.715433277469426,16.13641266440508
2015/12/13 10:00,191.39587954547642,244.791,11.170019297807356,9.908785974784731
2015/12/13 10:15,168.42596228858886,244.791,13.852048881666612,7.9680507034078785
2015/12/13 10:30,175.12812921146178,244.791,14.715675942059521,15.177264129772917
2015/12/13 10:45,201.15431319807956,244.791,15.626668500600584,16.71804873560717
2015/12/13 11:00,184.78696818742753,244.791,10.983457579249537,11.395421001108673
2015/12/13 11:15,174.80258729465098,244.791,12.950385400641734,11.297955534691367
2015/12/13 11:30,197.48880657507777,244.791,13.647071771239418,11.358146121536098
2015/12/13 11:45,211.82402549593607,244.791,15.165361895578522,14.83282144855777
2015/12/13 12:00,173.03372253531833,244.791,10.504808459707476,9.870095083546703
2015/12/13 12:15,183.11077705567237,244.791,13.364732041145096,11.73421669548657
2015/12/13 12:30,191.03619609559385,244.791,13.195968027188695,10.607774442187043
2015/12/13 12:45,210.07571449685224,244.791,15.850847464951649,18.70702097387594
2015/12/13 13:00,180.79970173339115,244.791,10.77725031989359,7.71205963251366
2015/12/13 13:15,171.97623401604099,244.791,15.355251477956706,46.39191541113835
2015/12/13 13:30,186.89662855630303,244.791,13.891975465698838,40.65117147326387
2015/12/13 13:45,190.06944257670523,244.791,15.569550450367029,15.3260074986302
2015/12/13 14:00,185.73767840893495,244.791,11.224232590102359,11.403635928948423
2015/12/13 14:15,167.48435433622421,244.791,14.552756170743121,14.474501697637729
2015/12/13 14:30,191.28007738096917,244.791,12.596069970215705,8.832420922892087
2015/12/13 14:45,209.44434687689778,244.791,15.777647380023161,15.996533617813862
2015/12/13 15:00,188.24317634364684,244.791,10.4454027394722,5.989048508626858
2015/12/13 15:15,192.91649059050744,244.791,14.020233820840327,11.280756415438436
2015/12/13 15:30,184.30647746100453,244.791,11.970912268958376,6.7642118844923615
2015/12/13 15:45,198.39688341684811,244.791,13.686712937673946,14.89529592783133
2015/12/13 16:00,179.03747246541153,244.791,10.329421971385786,6.66131957058076
2015/12/13 16:15,179.36699646046503,244.791,12.048628017812087,9.253098779108802
2015/12/13 16:30,184.55504407248506,244.791,12.311109552031674,10.489034794402
2015/12/13 16:45,202.5139719645193,244.791,13.754640344452548,11.007962646605568
2015/12/13 17:00,175.64892419673512,244.791,11.448861174340076,12.697272058218369
2015/12/13 17:15,170.68989635480236,244.791,13.426619570442105,8.892687431571378
2015/12/13 17:30,186.85623942090857,244.791,10.997701955313861,6.796906473350626
2015/12/13 17:45,204.84984755129489,244.791,11.906032066213632,17.000465578051674
2015/12/13 18:00,179.65475710195324,244.791,11.853536131881475,13.49305620012793
2015/12/13 18:15,174.03227370051044,244.791,13.8593610331634,14.790457555780543
2015/12/13 18:30,182.1459996211351,244.791,11.832875488398725,8.707061230305156
2015/12/13 18:45,194.34844083067858,244.791,13.020901027555611,15.68365649762437
2015/12/13 19:00,178.97715871855814,244.791,10.526947873088911,12.947355899656486
2015/12/13 19:15,174.42485949684976,244.791,12.398809782144436,18.636187471261504
2015/12/13 19:30,186.21830274728572,244.791,12.035519492379349,9.962683779993787
2015/12/13 19:45,188.28912393523356,244.791,12.082641751754577,11.251478893220602
2015/12/13 20:00,194.23281687363126,244.791,11.296609277404174,11.55176152639138
2015/12/13 20:15,185.00016314081634,244.791,12.344436357613919,13.662779657120405
2015/12/13 20:30,187.70900485842583,244.791,11.652790259635461,8.09954615655575
2015/12/13 20:45,180.6165064080794,244.791,12.816226643595567,11.520722305033981
2015/12/13 21:00,190.19236011396956,244.791,8.717077503371506,8.594813825365563
2015/12/13 21:15,182.58227195944471,244.791,12.545688618229505,15.8363238943042
2015/12/13 21:30,164.63544879966221,244.791,15.310787830276572,15.869306763581543
2015/12/13 21:45,147.50492990643022,244.791,18.820811786087386,21.578190003865455
2015/12/13 22:00,180.54573030014208,244.791,9.355535404919323,10.454057746088909
2015/12/13 22:15,292.82435439080149,244.791,11.646797411487052,17.549738931351147
2015/12/13 22:30,247.43035717068119,244.791,6.818255617051236,3.9407388144101234
2015/12/13 22:45,245.41371566899588,244.791,7.295015556561056,7.2349201334195214
2015/12/13 23:00,239.22556684063215,244.791,7.452472843255603,6.962858671225311
2015/12/13 23:15,241.44451326455916,244.791,7.294896228493181,6.520336043201884
2015/12/13 23:30,245.19472153986274,244.791,9.007657030807307,8.106316241493872
2015/12/13 23:45,247.47592789215363,244.791,10.901197926136893,21.172813329016304
